[2024-06-28T22:14:15.071+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-28T22:14:15.096+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: NYC_Taxi_pipeline.data_delivery manual__2024-06-28T22:14:11.454064+00:00 [queued]>
[2024-06-28T22:14:15.106+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: NYC_Taxi_pipeline.data_delivery manual__2024-06-28T22:14:11.454064+00:00 [queued]>
[2024-06-28T22:14:15.107+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-06-28T22:14:15.615+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.615+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.616+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.617+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.618+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.618+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.619+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.619+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.620+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.621+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.621+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.622+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.622+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.623+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.623+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.624+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.625+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.625+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.626+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.626+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.627+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.627+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.627+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.628+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.628+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.629+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.629+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.629+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.630+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.630+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.631+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.631+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.632+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.633+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.634+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.635+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.635+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.636+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.637+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.638+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.638+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.639+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.640+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.640+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.641+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.641+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.642+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.642+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.643+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.643+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.643+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.644+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.644+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.645+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.645+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.646+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.646+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.646+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.647+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.647+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.648+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.648+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.649+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.649+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.650+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.650+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.651+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.651+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.651+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.652+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.653+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.653+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.654+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.654+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.655+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.655+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.656+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.656+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.657+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.657+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.657+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.658+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.658+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.658+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.659+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.659+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.659+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.660+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.660+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.660+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.661+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.661+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.662+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.662+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.662+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.663+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.663+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.663+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.664+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.664+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.664+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.665+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.665+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.666+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.667+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.667+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.668+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.669+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.669+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.670+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.671+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.671+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.672+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.672+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.673+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.673+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.674+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.674+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.674+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.675+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.675+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.676+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.676+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.676+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.677+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.677+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.678+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.678+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.679+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.679+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.679+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.680+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.680+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.680+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.681+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.681+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.682+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.682+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.683+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.683+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.684+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.684+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.685+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.686+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.686+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.687+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.687+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.688+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.688+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.689+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.689+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.690+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.690+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.691+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.691+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.691+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.692+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.692+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.693+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.693+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.693+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.694+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.694+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.694+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.695+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.695+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.695+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.696+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.696+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.696+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.697+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.697+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.698+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.698+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.699+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.700+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.700+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.701+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.701+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.702+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.702+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.703+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.704+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.704+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.705+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.706+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.706+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.707+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.707+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.708+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.708+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.709+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.709+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.709+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.710+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.710+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.710+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.711+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.711+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.711+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.712+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.712+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.712+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.713+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.713+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.713+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.714+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.714+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.714+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.715+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.715+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.716+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.717+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.717+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.718+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.719+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.719+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.720+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.721+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.722+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.722+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.723+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.723+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.724+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.725+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.725+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.725+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.726+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.726+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.727+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.727+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.727+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.728+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.728+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.729+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.729+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.729+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.730+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.730+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.730+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.731+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.731+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.732+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.732+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.733+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.734+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.734+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.735+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.735+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.736+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.736+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.737+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.738+0000] {Table_creation.py:64} INFO - insert new row to dimlocation
[2024-06-28T22:14:15.739+0000] {Table_creation.py:66} INFO - Data loaded successfully into table DimLocation With 265 Row
[2024-06-28T22:14:15.739+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T22:14:15.739+0000] {Load_Data.py:89} INFO - DimLocation dimension loaded successfully
[2024-06-28T22:14:15.739+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T22:14:15.740+0000] {Load_Data.py:97} INFO - loading DimRate Dimension ...
[2024-06-28T22:14:15.742+0000] {Table_creation.py:30} INFO - Loading data into table DimRate...
[2024-06-28T22:14:15.745+0000] {db_utils.py:21} INFO - Connected to PostgreSQL database successfully
